datetimeobject,STUSPS,COUNTYGEOID,deathRate,positiveRate,Population,risk,label
2020-11-05,AL,01001,55.486942669458905,3991.4800694481733,54571,0.005947674019279,TOTAL
2020-11-05,AL,01001,55.486942669458905,3991.4800694481733,54571,0.0,123456HEXACHLOROCYCLYHEXANE
2020-11-05,AL,01001,55.486942669458905,3991.4800694481733,54571,0.000910522312635,CADMIUMCOMPOUNDS
2020-11-05,AL,01001,55.486942669458905,3991.4800694481733,54571,7.293084430000001e-07,CHLOROBENZENE
2020-11-05,AL,01001,55.486942669458905,3991.4800694481733,54571,1.5762526200000001e-06,CUMENE
2020-11-05,AL,01001,55.486942669458905,3991.4800694481733,54571,1.9475260600000002e-07,ETHYLIDENEDICHLORIDE11DICHLOROETHANE
2020-11-05,AL,01001,55.486942669458905,3991.4800694481733,54571,0.0,HEXACHLOROETHANE
2020-11-05,AL,01001,55.486942669458905,3991.4800694481733,54571,1.7660499999999998e-10,METHYLTERTBUTYLETHER
2020-11-05,AL,01001,55.486942669458905,3991.4800694481733,54571,2.6191829999999998e-09,PENTACHLOROPHENOL
2020-11-05,AL,01001,55.486942669458905,3991.4800694481733,54571,0.0050346485971870004,TRICHLOROETHYLENE
2020-11-05,AL,01003,34.49295358233961,3179.175215244989,182265,0.002869877411785,TOTAL
2020-11-05,AL,01003,34.49295358233961,3179.175215244989,182265,0.0,123456HEXACHLOROCYCLYHEXANE
2020-11-05,AL,01003,34.49295358233961,3179.175215244989,182265,0.0005305098343219999,CADMIUMCOMPOUNDS
2020-11-05,AL,01003,34.49295358233961,3179.175215244989,182265,2.3935539000000002e-08,CHLOROBENZENE
2020-11-05,AL,01003,34.49295358233961,3179.175215244989,182265,1.635022166e-06,CUMENE
2020-11-05,AL,01003,34.49295358233961,3179.175215244989,182265,2.27148762e-07,ETHYLIDENEDICHLORIDE11DICHLOROETHANE
2020-11-05,AL,01003,34.49295358233961,3179.175215244989,182265,0.0,HEXACHLOROETHANE
2020-11-05,AL,01003,34.49295358233961,3179.175215244989,182265,2.12412e-10,METHYLTERTBUTYLETHER
2020-11-05,AL,01003,34.49295358233961,3179.175215244989,182265,4.0868e-11,PENTACHLOROPHENOL
2020-11-05,AL,01003,34.49295358233961,3179.175215244989,182265,0.002337481217716,TRICHLOROETHYLENE
2020-11-05,AL,01005,36.457911366766595,4374.949364011991,27457,0.0028330908858470003,TOTAL
2020-11-05,AL,01005,36.457911366766595,4374.949364011991,27457,0.0,123456HEXACHLOROCYCLYHEXANE
2020-11-05,AL,01005,36.457911366766595,4374.949364011991,27457,0.000730687177091,CADMIUMCOMPOUNDS
2020-11-05,AL,01005,36.457911366766595,4374.949364011991,27457,9.381331699999999e-08,CHLOROBENZENE
2020-11-05,AL,01005,36.457911366766595,4374.949364011991,27457,7.80870608e-07,CUMENE
2020-11-05,AL,01005,36.457911366766595,4374.949364011991,27457,4.1498075999999997e-08,ETHYLIDENEDICHLORIDE11DICHLOROETHANE
2020-11-05,AL,01005,36.457911366766595,4374.949364011991,27457,0.0,HEXACHLOROETHANE
2020-11-05,AL,01005,36.457911366766595,4374.949364011991,27457,2.2874349999999998e-09,METHYLTERTBUTYLETHER
2020-11-05,AL,01005,36.457911366766595,4374.949364011991,27457,7.3104e-11,PENTACHLOROPHENOL
2020-11-05,AL,01005,36.457911366766595,4374.949364011991,27457,0.0021014851662160003,TRICHLOROETHYLENE
2020-11-05,AL,01007,66.98222738233457,4050.192015718496,22915,0.0037570686968929996,TOTAL
2020-11-05,AL,01007,66.98222738233457,4050.192015718496,22915,0.0,123456HEXACHLOROCYCLYHEXANE
2020-11-05,AL,01007,66.98222738233457,4050.192015718496,22915,0.000993092519907,CADMIUMCOMPOUNDS
2020-11-05,AL,01007,66.98222738233457,4050.192015718496,22915,1.9680653999999998e-08,CHLOROBENZENE
2020-11-05,AL,01007,66.98222738233457,4050.192015718496,22915,1.972279994e-06,CUMENE
2020-11-05,AL,01007,66.98222738233457,4050.192015718496,22915,7.7669996e-08,ETHYLIDENEDICHLORIDE11DICHLOROETHANE
2020-11-05,AL,01007,66.98222738233457,4050.192015718496,22915,0.0,HEXACHLOROETHANE
2020-11-05,AL,01007,66.98222738233457,4050.192015718496,22915,3.720953e-09,METHYLTERTBUTYLETHER
2020-11-05,AL,01007,66.98222738233457,4050.192015718496,22915,1.285619574e-06,PENTACHLOROPHENOL
2020-11-05,AL,01007,66.98222738233457,4050.192015718496,22915,0.0027606172058150004,TRICHLOROETHYLENE
2020-11-05,AL,01009,43.233147719019136,3842.5621692664204,57322,0.004125589306687,TOTAL
2020-11-05,AL,01009,43.233147719019136,3842.5621692664204,57322,0.0,123456HEXACHLOROCYCLYHEXANE
2020-11-05,AL,01009,43.233147719019136,3842.5621692664204,57322,0.0008341894569439998,CADMIUMCOMPOUNDS
2020-11-05,AL,01009,43.233147719019136,3842.5621692664204,57322,1.8751067e-08,CHLOROBENZENE
2020-11-05,AL,01009,43.233147719019136,3842.5621692664204,57322,1.0495018229999998e-06,CUMENE
2020-11-05,AL,01009,43.233147719019136,3842.5621692664204,57322,1.1714907499999999e-07,ETHYLIDENEDICHLORIDE11DICHLOROETHANE
2020-11-05,AL,01009,43.233147719019136,3842.5621692664204,57322,0.0,HEXACHLOROETHANE
2020-11-05,AL,01009,43.233147719019136,3842.5621692664204,57322,4.574036e-09,METHYLTERTBUTYLETHER
2020-11-05,AL,01009,43.233147719019136,3842.5621692664204,57322,2.2500000000000003e-13,PENTACHLOROPHENOL
2020-11-05,AL,01009,43.233147719019136,3842.5621692664204,57322,0.003290209873517,TRICHLOROETHYLENE
2020-11-05,AL,01011,168.30016830016828,6543.906543906544,10914,0.002456729849822,TOTAL
2020-11-05,AL,01011,168.30016830016828,6543.906543906544,10914,0.0,123456HEXACHLOROCYCLYHEXANE
2020-11-05,AL,01011,168.30016830016828,6543.906543906544,10914,0.0007551085656810002,CADMIUMCOMPOUNDS
2020-11-05,AL,01011,168.30016830016828,6543.906543906544,10914,1.8968335e-08,CHLOROBENZENE
2020-11-05,AL,01011,168.30016830016828,6543.906543906544,10914,1.8126637600000002e-07,CUMENE
2020-11-05,AL,01011,168.30016830016828,6543.906543906544,10914,6.9480107e-08,ETHYLIDENEDICHLORIDE11DICHLOROETHANE
2020-11-05,AL,01011,168.30016830016828,6543.906543906544,10914,0.0,HEXACHLOROETHANE
